"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_exit","m_diff","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2023_Q2",61,19,"mean",79,0.22143,41,2.18685,2.87159,"CAD",2,100000,10,0,0,0
"2023_Q4",61,19,"mean",79,0.22143,41,2.18685,2.87159,"CAD",2,100000,10,0,0,0
"2024_Q1",61,19,"mean",79,0.22143,41,2.18685,2.87159,"CAD",2,100000,10,0,0,0
"2024_Q2",61,19,"mean",79,0.22143,41,2.18685,2.87159,"CAD",2,100000,10,0,0,0
"2022_Q1",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2022_Q3",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2022_Q4",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2023_Q2",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2023_Q4",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2024_Q1",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2024_Q2",87,34,"median",23,0.36975,76,2.66077,2.38633,"CAD",2,100000,10,0,0,0
"2022_Q1",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2022_Q3",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2022_Q4",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2023_Q2",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2023_Q4",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2024_Q1",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2024_Q2",38,12,"mean",99,0.44531,60,2.08225,1.79579,"CAD",2,100000,10,0,0,0
"2022_Q1",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,-0.945901873277275,-0.590308939783144,-1.23521441794913
"2022_Q3",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,-3.81513463360992,0.962733697148132,-4.01457622106045
"2022_Q4",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,-1.49294347450568,0,-2.69005757957026
"2023_Q2",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,-1.11524150762526,-0.80796447867695,-2.59977291476506
"2023_Q4",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,0,-3.07535145753757,0
"2024_Q1",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,-4.5691017382344,4.94371393696878,-4.8677740224285
"2024_Q2",58,52,"mean",50,0.55217,35,1.13436,0.88356,"CAD",2,100000,10,0,-2.05464845403139,-1.47764300680114
"2022_Q1",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,-2.43880928013949,0.265612649745812,-2.43880928013949
"2022_Q3",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,0,0,0
"2022_Q4",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,3.21060018077001,-2.33198957775297,3.21060018077001
"2023_Q2",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,0,-3.08479125445016,0
"2023_Q4",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,0,0,0
"2024_Q1",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,-0.784753221634601,0,-0.784753221634601
"2024_Q2",81,30,"median",69,0.2339,19,2.71715,2.3925,"CAD",2,100000,10,0,0,0
"2022_Q1",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2022_Q3",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2022_Q4",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2023_Q2",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2023_Q4",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2024_Q1",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2024_Q2",26,12,"median",41,0.34452,75,0.70012,2.10443,"CAD",2,100000,10,0,0,0
"2022_Q1",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,-1.59949428394309,0,-2.3818757043123
"2022_Q3",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,0,0,-2.42689463589119
"2022_Q4",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,0,0,-3.37523898119444
"2023_Q2",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,0,-1.22483401788916,-6.75820378634747
"2023_Q4",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,0,0,-0.664451745399394
"2024_Q1",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,-2.61573607652622,0,-4.17203877554515
"2024_Q2",63,46,"mean",15,0.26127,51,2.24851,0.13929,"CAD",2,100000,10,0,0,-2.53570008348574
"2022_Q1",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,-4.18207295207287,13.2405819514946,-4.24075022752992
"2022_Q3",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,0,-1.32042215645703,0
"2022_Q4",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,0,-0.744737273285813,0
"2023_Q2",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,-3.41283793058048,-4.22213181315192,-3.44555402240355
"2023_Q4",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,0,0,0
"2024_Q1",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,-2.52175629936995,0,-2.52175629936995
"2024_Q2",39,10,"median",55,0.40719,13,1.62521,2.77744,"CAD",2,100000,10,-1.6814742344842,0,-1.75871232736627
"2022_Q1",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2022_Q3",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2022_Q4",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2023_Q2",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2023_Q4",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2024_Q1",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2024_Q2",10,68,"mean",99,0.5636,98,2.85898,0.11247,"CAD",2,100000,10,0,0,0
"2022_Q1",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2022_Q3",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2022_Q4",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2023_Q2",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2023_Q4",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2024_Q1",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2024_Q2",19,60,"mean",90,0.58673,97,2.99447,0.42841,"CAD",2,100000,10,0,0,0
"2022_Q1",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2022_Q3",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2022_Q4",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2023_Q2",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2023_Q4",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2024_Q1",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2024_Q2",31,78,"mean",76,0.49201,87,2.48803,0.8686,"CAD",2,100000,10,0,0,0
"2022_Q1",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2022_Q3",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2022_Q4",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2023_Q2",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2023_Q4",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2024_Q1",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2024_Q2",17,75,"mean",86,0.5345,88,2.70257,0.31514,"CAD",2,100000,10,0,0,0
"2022_Q1",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2022_Q3",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2022_Q4",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2023_Q2",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2023_Q4",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2024_Q1",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2024_Q2",46,40,"mean",90,0.16892,67,2.79024,1.14732,"CAD",2,100000,10,0,0,0
"2022_Q1",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,0,0
"2022_Q3",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,0,0
"2022_Q4",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,0,0
"2023_Q2",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,-0.821381978798506,0
"2023_Q4",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,0,0
"2024_Q1",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,NA,0,NA
"2024_Q2",10,55,"mean",71,0.41191,47,2.32388,0.68029,"CAD",2,100000,10,0,0,0
"2022_Q1",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,-1.54948431980335,0,-1.62257460700072
"2022_Q3",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,-2.28060886947149,0,-2.28060886947149
"2022_Q4",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,-3.09868224014923,0,-3.46621559729932
"2023_Q2",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,-0.88794530568915,-1.42191097258883,-0.88794530568915
"2023_Q4",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,0,-1.99697351626919,0
"2024_Q1",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,-3.3169680305392,0,-3.27424670291627
"2024_Q2",21,88,"mean",59,0.33138,30,2.04162,1.42152,"CAD",2,100000,10,0,-2.07685163679749,0
"2022_Q1",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2022_Q3",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2022_Q4",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2023_Q2",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2023_Q4",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2024_Q1",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2024_Q2",35,68,"median",93,0.4444,88,2.57302,0.22447,"CAD",2,100000,10,0,0,0
"2022_Q1",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-2.62805505561581,-2.60491673738974,-2.65353501338386
"2022_Q3",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-2.76876170926014,-1.06091568755829,-2.62661449653495
"2022_Q4",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-0.582233002375528,-1.6542428903039,-0.820337685863287
"2023_Q2",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-4.43441313637568,-4.68460757777011,-4.7870095283986
"2023_Q4",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-3.96874434686435,-0.691058696177336,-3.97971940189877
"2024_Q1",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-5.31918391845137,0,-5.6507366284249
"2024_Q2",52,22,"median",28,0.11125,8,1.84243,0.58324,"CAD",2,100000,10,-1.3173360038905,-3.13852338374677,-1.57699959937313
"2022_Q1",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2022_Q3",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2022_Q4",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2023_Q2",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2023_Q4",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2024_Q1",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2024_Q2",66,43,"mean",42,0.38129,1,1.08009,0.98707,"CAD",2,100000,10,0,0,0
"2022_Q1",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2022_Q3",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2022_Q4",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2023_Q2",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2023_Q4",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2024_Q1",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2024_Q2",100,1,"mean",65,0.31701,25,0.50319,2.62137,"CAD",2,100000,10,0,0,0
"2022_Q1",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2022_Q3",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2022_Q4",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2023_Q2",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,-1.21122423283378,-0.258630402931511
"2023_Q4",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2024_Q1",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2024_Q2",100,7,"mean",46,0.51313,18,1.47154,2.99669,"CAD",2,100000,10,0,0,0
"2022_Q1",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,0,0
"2022_Q3",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,0,0
"2022_Q4",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,NA,0
"2023_Q2",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,3.74134265222169,-2.16888509262382,0.67376270612811
"2023_Q4",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,0,0
"2024_Q1",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,0,0
"2024_Q2",91,17,"mean",35,0.4148,29,1.62238,2.68818,"CAD",2,100000,10,0,0,0
"2022_Q1",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2022_Q3",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2022_Q4",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,NA,0
"2023_Q2",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2023_Q4",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2024_Q1",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2024_Q2",84,17,"mean",38,0.44736,33,1.69646,2.61194,"CAD",2,100000,10,0,0,0
"2022_Q1",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,-2.07539420940288,0,-2.37444258640098
"2022_Q3",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,0,-2.45339752274467,0
"2022_Q4",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,2.75163360563397,-2.68165134540624,0
"2023_Q2",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,0,-1.50573362516992,-6.85102053731484
"2023_Q4",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,0,0,0
"2024_Q1",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,-1.22541226432469,0,-2.4904555787106
"2024_Q2",77,27,"median",16,0.26917,40,1.34506,1.99216,"CAD",2,100000,10,0,0,-1.02347078327625
"2022_Q1",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2022_Q3",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2022_Q4",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2023_Q2",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2023_Q4",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2024_Q1",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2024_Q2",88,17,"median",30,0.59309,55,1.50305,2.20206,"CAD",2,100000,10,0,0,0
"2022_Q1",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2022_Q3",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2022_Q4",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2023_Q2",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2023_Q4",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2024_Q1",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2024_Q2",70,30,"mean",35,0.3728,40,2.86638,0.37333,"CAD",2,100000,10,0,0,0
"2022_Q1",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,-1.16939042570467,0,-6.55219282592356
"2022_Q3",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,0,0,-6.76755188005845
"2022_Q4",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,1.47786136512721,-2.25884476497253,-6.0846662939057
"2023_Q2",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,0,-1.28606622366012,-11.1324970595741
"2023_Q4",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,0,0,-4.52251974295491
"2024_Q1",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,-2.13441928589302,0,-6.88888242662762
"2024_Q2",93,37,"median",4,0.16618,30,1.80275,2.58169,"CAD",2,100000,10,0,0,-6.84521512761598
"2022_Q1",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2022_Q3",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2022_Q4",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2023_Q2",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2023_Q4",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2024_Q1",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2024_Q2",14,48,"mean",46,0.31472,46,2.36934,1.54801,"CAD",2,100000,10,0,0,0
"2022_Q1",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,0,0
"2022_Q3",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,NA,0
"2022_Q4",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,0,0
"2023_Q2",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,-4.07070648233993,-3.95476649267203,-4.17078847856698
"2023_Q4",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,0,0
"2024_Q1",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,0,0
"2024_Q2",28,2,"mean",98,0.49036,9,1.86301,0.50108,"AUD",2,100000,10,0,0,0
"2022_Q1",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2022_Q3",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2022_Q4",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2023_Q2",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2023_Q4",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2024_Q1",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2024_Q2",65,39,"mean",83,0.15522,82,1.41381,1.04429,"AUD",2,100000,10,0,0,0
"2022_Q1",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,0,-2.1644812783217,-11.6022258015342
"2022_Q3",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,-3.05776718980715,0,-10.9208521941781
"2022_Q4",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,4.23773891411659,-5.35258438718543,-11.2524469582086
"2023_Q2",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,-1.08247261273703,-2.12494337744741,-12.133732767084
"2023_Q4",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,-1.17918372691644,-1.68901045653415,-12.0772398621544
"2024_Q1",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,-5.63831207717631,1.41502136190164,-11.621289038718
"2024_Q2",51,49,"mean",6,0.18127,60,0.67924,0.33514,"AUD",2,100000,10,-2.21075386945543,-1.63017718302753,-11.9629251913167
"2022_Q1",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2022_Q3",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2022_Q4",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2023_Q2",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2023_Q4",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2024_Q1",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2024_Q2",24,27,"median",3,0.20658,78,2.63725,1.39596,"AUD",2,100000,10,0,0,0
"2022_Q1",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,0,0,0
"2022_Q3",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,-0.388467215859436,0,-0.634701594661652
"2022_Q4",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,1.41876017389568,-2.61633216853745,0
"2023_Q2",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,-1.57521322799756,0,-3.25705409974425
"2023_Q4",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,0,0,0
"2024_Q1",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,-0.173260689935624,0,-0.756935707013427
"2024_Q2",95,84,"mean",26,0.09234,40,2.21334,2.34373,"AUD",2,100000,10,0,0,0
"2022_Q1",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,0,-0.775167114617257,-12.0623710333766
"2022_Q3",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,-3.00372133605742,0,-12.1052022338903
"2022_Q4",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,0.772837828801226,-3.21766424353078,-11.611624166714
"2023_Q2",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,0,-1.16541491252879,-13.1540063634323
"2023_Q4",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,0,-2.80577886262363,-11.6993134104932
"2024_Q1",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,-3.68471224018444,0,-12.1294799485732
"2024_Q2",68,82,"mean",2,0.52707,66,1.45177,0.18739,"AUD",2,100000,10,0,-2.43752702370233,-11.5619311496048
"2022_Q1",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,-0.144552453816173,0,-0.0751186367890913
"2022_Q3",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,-1.47395546959512,0,-1.47395546959512
"2022_Q4",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,4.13102978944622,-4.630582091059,4.26599753598817
"2023_Q2",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,0,-2.08313171615714,0
"2023_Q4",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,0,-2.07678122934332,0
"2024_Q1",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,-4.49000325857313,8.91796581360382,-4.49000325857313
"2024_Q2",44,100,"mean",45,0.05143,53,1.39331,1.70557,"AUD",2,100000,10,-2.48761601148177,0,-2.60715997809845
"2022_Q1",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2022_Q3",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2022_Q4",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2023_Q2",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2023_Q4",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
"2024_Q1",65,2,"median",83,0.40291,1,2.69261,2.18744,"AUD",2,100000,10,0,0,0
