"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","volat_param","m_","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2022_Q4",58,56,"median",71,0.20421,13,1.13117,"XAU",2,100,15,3.2637898176762,-6.45201152640243,1.72549956828623
"2023_Q2",58,56,"median",71,0.20421,13,1.13117,"XAU",2,100,15,-2.86947111411504,0.0524484360559525,-2.98396219239338
"2023_Q4",58,56,"median",71,0.20421,13,1.13117,"XAU",2,100,15,4.22859279217972,-6.46125648501122,2.68660404539694
"2024_Q1",58,56,"median",71,0.20421,13,1.13117,"XAU",2,100,15,-6.8644964326005,6.68492019683252,-7.44119410335023
"2024_Q2",58,56,"median",71,0.20421,13,1.13117,"XAU",2,100,15,8.94862928919343,-6.78486201179086,9.01694821638787
"2022_Q1",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,22.718596959474,-8.32093921924878,16.6229087600302
"2022_Q3",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,-3.78436185929343,2.74928683850766,-4.73026285030872
"2022_Q4",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,2.8852832691831,-4.57303202665632,1.24016853522119
"2023_Q2",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,-5.96137650737757,10.1424080929856,-6.02655786504923
"2023_Q4",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,18.210558894615,-8.34714523191987,14.5054610323038
"2024_Q1",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,-2.11144982543517,1.18358706992753,-2.89218756857847
"2024_Q2",69,87,"mean",81,0.08245,65,0.73223,"XAU",2,100,15,-8.91480678665568,10.0372570178488,-8.41129231125988
"2022_Q1",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,1.52951003184299,-3.42689897558542,0.210367201646034
"2022_Q3",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,3.73131996585101,-5.77286891294038,1.1273341499493
"2022_Q4",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,-0.855310592022173,-0.121285939019716,-1.40798773588451
"2023_Q2",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,-1.45092575829365,-0.0882672892239223,-1.50410043676706
"2023_Q4",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,0.242679592390184,-2.76444799862081,0
"2024_Q1",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,-6.05672590402698,4.70390954936475,-6.68957705784134
"2024_Q2",40,41,"median",93,0.12232,42,1.04494,"XAU",2,100,15,0.228605418303953,-2.32672212711201,0.257411068017627
"2022_Q1",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,-2.40252351038132,2.65270434592262,-4.15105672381163
"2022_Q3",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,43.1965156335695,-7.94417824555365,17.7610842500972
"2022_Q4",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,0.0489657806101988,-0.150783918898416,-0.770089916470283
"2023_Q2",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,-10.584467692882,21.4683401694607,-9.42079198626836
"2023_Q4",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,0.17262587614842,-0.262568782476564,2.43049777694991
"2024_Q1",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,5.87149520367289,-3.94957073690789,4.06475556791974
"2024_Q2",60,15,"mean",38,0.43722,49,1.20315,"XAG",2,5000,10,13.725896910952,-6.47887995365819,20.3710334457019
"2022_Q1",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,-4.85394919529325,5.42357143308022,-7.19666953419816
"2022_Q3",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,0.397817702553516,-0.469004298583177,0
"2022_Q4",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,-9.51931061193422,19.3254287127739,-9.5099378969541
"2023_Q2",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,-4.3189294348382,8.35334725369557,-5.00793459421856
"2023_Q4",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,-2.2931016609916,1.52794962335264,-1.06975361730285
"2024_Q1",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,-2.38363753131812,2.70348300188948,-2.42499692470549
"2024_Q2",43,54,"median",61,0.45891,48,2.63236,"XAG",2,5000,10,12.4273955190313,-6.1537227388033,12.5048021090217
"2022_Q1",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,2.40280120695963,-2.25877619166138,0.201382675875672
"2022_Q3",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,-5.69453256448607,7.75543779015726,-6.27662611057542
"2022_Q4",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,9.21056802342867,-4.57832014506518,6.80126855300665
"2023_Q2",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,-6.90898468189957,11.7452403772187,-6.94473774265037
"2023_Q4",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,11.8190003212325,-6.7290359194708,10.1780325205311
"2024_Q1",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,-8.12988894790291,15.5614379495986,-8.50824201437637
"2024_Q2",83,9,"median",78,0.41394,97,0.5553,"XAG",2,5000,10,5.03466931584613,-3.55579314675299,5.32483175248963
"2022_Q1",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,20.5478636865305,-6.70665077534166,14.4158545491822
"2022_Q3",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,-5.5127847319884,10.3224792984695,-6.38465799678614
"2022_Q4",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,0.185539723480092,-0.445649762261415,0.0130548451555966
"2023_Q2",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,-2.5149070936351,1.89362160057016,-2.57191449792636
"2023_Q4",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,-1.89027502096914,1.62605060959422,-1.87748948843177
"2024_Q1",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,-4.23634001822265,8.87749669651973,-5.01929089015461
"2024_Q2",90,29,"median",73,0.27637,36,2.63172,"XAG",2,5000,10,8.20634545828748,-4.93153646243214,8.98018487731324
"2022_Q1",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,-1.7277232376836,1.23331173690389,-5.36140221831041
"2022_Q3",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,0.479329046610428,-2.90200782772835,-4.11076408979232
"2022_Q4",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,-0.529962768182557,0,-0.563620714912532
"2023_Q2",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,-7.45040709062719,18.2538016408167,-8.43817778433467
"2023_Q4",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,5.31036695068851,-4.00450552107837,1.01510280458257
"2024_Q1",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,-1.1038798606131,0.107423290615921,-0.158565843681944
"2024_Q2",47,99,"median",47,0.58099,4,1.32656,"XAG",2,5000,10,1.20881250065423,-2.22914824400945,-2.60357450236512
"2022_Q1",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-8.82557002806217,43.069635641547,-8.90523983131854
"2022_Q3",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-8.24405185778817,24.2293737368949,-10.3808987784825
"2022_Q4",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-5.45603411699298,8.0788009862938,-5.75137274538374
"2023_Q2",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,5.33805853149088,-4.61685713680527,1.77321208924077
"2023_Q4",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-3.76616942849275,5.02157494205659,-3.15499724310356
"2024_Q1",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-5.22151800267789,16.9865281412657,-6.06811334058524
"2024_Q2",90,74,"median",35,0.2998,60,2.37072,"XAG",2,5000,10,-5.60952434733232,13.2082718669025,-4.73558360540949
"2022_Q1",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,0,0,0
"2022_Q3",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,0,0,0
"2022_Q4",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,39.6068339752134,-9.63820078524693,35.5523778246021
"2023_Q2",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,-2.44836852110583,4.37334593114166,-2.88848631229581
"2023_Q4",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,-1.58114353152347,4.05948348667065,-1.778421420609
"2024_Q1",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,-6.75043057473528,24.3871390301398,-7.12191081826672
"2024_Q2",25,47,"mean",100,0.41367,60,1.92238,"XAG",2,5000,10,-1.33234291560397,1.77956197767209,-1.33471643789469
"2022_Q1",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,-5.8451658304666,7.13254792511011,-6.380475321082
"2022_Q3",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,-6.168445292379,10.4914320158396,-6.58973102803636
"2022_Q4",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,3.09651648504179,-3.63926510984996,2.4235539192239
"2023_Q2",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,-2.63974500484607,2.30381456254253,-2.68314364059814
"2023_Q4",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,-7.08381208137538,11.5136545487737,-7.0983188232516
"2024_Q1",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,-9.00464933040792,37.1689802454058,-8.97891892584603
"2024_Q2",31,44,"mean",72,0.31496,43,1.39809,"XAG",2,5000,10,8.49009489455935,-6.84492871627183,9.41430835916188
"2022_Q1",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,-0.295071789456902,0.0602730481815965,-1.38315107872341
"2022_Q3",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,31.0811574721896,-7.70316801644701,22.7153968724885
"2022_Q4",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,-0.289645617452377,0,-0.260577756596192
"2023_Q2",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,-0.751479124210666,0.31384317948898,-1.62892426458723
"2023_Q4",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,21.9134113214312,-7.69405478508725,19.953502638653
"2024_Q1",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,-2.25545528760225,3.67580014507006,-3.3070348742938
"2024_Q2",18,81,"mean",31,0.13714,46,2.94063,"XAG",2,5000,10,0.419244609447757,-0.622910410754618,0.152827834871099
"2022_Q1",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2022_Q3",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2022_Q4",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2023_Q2",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2023_Q4",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2024_Q1",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2024_Q2",10,48,"median",6,0.41153,33,2.99489,"XAG",2,5000,10,0,0,0
"2022_Q1",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,-6.70419315526623,13.8096020949849,-11.6640118493079
"2022_Q3",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,9.19567558432848,-5.01740897512387,-6.40154731728016
"2022_Q4",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,5.27265001327114,-4.17888884789353,-3.27815431711022
"2023_Q2",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,4.63383982467201,-3.46695087548267,-11.097562200901
"2023_Q4",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,0,0,-9.84583737005442
"2024_Q1",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,0,-0.0334378842252761,-10.4377436463403
"2024_Q2",65,92,"mean",10,0.13096,90,1.96746,"XAG",2,5000,10,-0.307228137462312,0.426458459153638,-4.37433291108886
"2022_Q1",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2022_Q3",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2022_Q4",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2023_Q2",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2023_Q4",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2024_Q1",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,4.88231962006335,-0.111143070932893,0
"2024_Q2",65,1,"mean",30,0.00797,70,0.81801,"XAG",2,5000,10,0,0,0
"2022_Q1",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,8.46170471710487,-6.12130281736959,5.87033461334222
"2022_Q3",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,-0.798746537536175,0,-5.88078245818605
"2022_Q4",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,-2.50711815007,1.90133656615758,-2.58710636513717
"2023_Q2",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,-1.47494679497475,0,-4.02623537487624
"2023_Q4",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,0,-0.259111449499054,-0.41277240864866
"2024_Q1",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,-5.23816329282713,6.80283603389704,-6.45569636222022
"2024_Q2",64,73,"mean",24,0.15099,16,1.20871,"XAG",2,5000,10,-2.92192734560281,2.97690805331342,-1.1256935623864
"2022_Q1",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,0.913854922529144,-1.54880767165028,0.0790892742572874
"2022_Q3",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,6.43791213969771,-3.88804969533986,1.87694117437064
"2022_Q4",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,-6.75057782055867,13.2462855633344,-6.96960176299852
"2023_Q2",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,-3.92862089410502,7.34820414291606,-4.10296422422813
"2023_Q4",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,-3.80557914135946,3.05407136875789,-4.14648659199016
"2024_Q1",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,-3.08049254924299,3.3445468362375,-4.05114504034155
"2024_Q2",22,75,"mean",44,0.17155,72,1.57785,"XAG",2,5000,10,-3.55727603178094,5.85432487301357,-3.36097854862812
"2022_Q1",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,-2.85278875465747,0.489174717612586,4.68724095237493
"2022_Q3",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,0.435449392992324,-3.28188319458222,-10.8637362406088
"2022_Q4",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,0.050562722557235,-1.49369402011738,-5.18104958196199
"2023_Q2",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,0,-1.06843455109266,-5.1380233558006
"2023_Q4",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,-0.309522955542224,-0.301854964479864,-8.80803607256702
"2024_Q1",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,-1.4651179901661,0.102762296053126,-4.63697351104311
"2024_Q2",50,21,"mean",21,0.56868,24,1.0121,"XAG",2,5000,10,18.8889688592698,-8.68564077703684,-0.0377618756392091
"2022_Q1",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,4.10281647976604,-1.9928218051061,2.45817810760381
"2022_Q3",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,-1.92736202940444,3.13872704288421,-2.42829498284645
"2022_Q4",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,-8.92157948597691,33.694694688831,-9.22139508183667
"2023_Q2",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,-3.5445854881567,3.14644155183066,-3.30215055597265
"2023_Q4",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,-1.20955873244912,0.897803735709448,-1.25095346256877
"2024_Q1",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,0,0,0
"2024_Q2",76,29,"mean",59,0.0385,57,2.13911,"XAG",2,5000,10,-0.877860896708483,0.935164428207902,-0.858410511383895
"2022_Q1",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,-0.674863200682357,0.662927765309041,-2.25187614582762
"2022_Q3",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,-3.80234418436344,7.51599520361241,-3.71224234923118
"2022_Q4",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,3.08313789338757,-2.60585361412052,2.08933611173052
"2023_Q2",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,0,-0.0597406662282673,-0.482354131502833
"2023_Q4",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,-0.302655768422916,0.18962456844207,-0.554838483532515
"2024_Q1",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,-1.58909468872096,1.96758515207295,-2.0736130825471
"2024_Q2",35,65,"mean",41,0.23945,78,1.68663,"XAG",2,5000,10,5.72368229195464,-3.77177548514019,5.33876271368627
"2022_Q1",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-1.82930692674297,0.629583486159046,-7.46841259001103
"2022_Q3",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-3.8317607444373,2.13864546623978,-12.9137393491409
"2022_Q4",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-5.56323645838007,5.25470205832531,-7.7172309023191
"2023_Q2",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-8.67635889853359,26.5995945346737,-12.4550543262051
"2023_Q4",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-3.47316763268778,2.53284813745244,-10.5443106517937
"2024_Q1",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,-5.83436512487773,9.28453212413593,-10.9911103508427
"2024_Q2",13,90,"mean",17,0.51046,25,2.92367,"XAG",2,5000,10,0,-0.143955790122707,-10.5519055332834
"2022_Q1",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,2.23823379643981,-2.81341935348554,0.427362233337719
"2022_Q3",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,-2.79131818043404,1.78926499455858,-4.50493098820643
"2022_Q4",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,2.94109435128137,-3.59023815936584,2.46615684849239
"2023_Q2",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,-4.71723787807583,9.55127027250237,-4.8133344012435
"2023_Q4",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,-0.767205965024684,0,-1.19324035062984
"2024_Q1",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,-0.210343903882025,-0.000888812493404885,-0.355451801395838
"2024_Q2",58,60,"mean",56,0.08023,49,0.81696,"XAG",2,5000,10,-8.66690532411179,12.018218318747,-8.00409545808403
"2022_Q1",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,-7.31448216504927,15.9254397491054,-9.61222259168318
"2022_Q3",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,-6.12761144205068,17.7894979454693,-7.30728720539881
"2022_Q4",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,7.19662026626741,-4.99633759727305,8.06885439463152
"2023_Q2",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,9.0098417957275,-4.65347404918306,3.16518869260843
"2023_Q4",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,-8.22019465800341,17.7793830600271,-8.44799877739562
"2024_Q1",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,3.60021652636434,-2.28497904322752,5.4746356415247
"2024_Q2",100,35,"mean",31,0.35099,41,2.45155,"XAG",2,5000,10,10.7150074557573,-4.90841116408196,7.07963520301408
"2022_Q1",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,0,0,0
"2022_Q3",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,0,0,0
"2022_Q4",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,0,0,0
"2023_Q2",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,-3.01045054104871,7.25316860025867,-10.4051736406116
"2023_Q4",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,0.13448422554011,-0.188412686656476,-0.0537152165057796
"2024_Q1",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,4.88231962006335,-0.111143070932893,423.428759870302
"2024_Q2",74,18,"mean",15,0.20659,81,1.52905,"XAG",2,5000,10,0,0,0
"2022_Q1",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2022_Q3",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2022_Q4",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2023_Q2",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2023_Q4",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,-1.58114353152347,4.05948348667065,-0.5239516516265
"2024_Q1",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2024_Q2",76,15,"mean",16,0.21799,84,1.53713,"XAG",2,5000,10,0,0,0
"2022_Q1",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,0
"2022_Q3",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,0
"2022_Q4",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,-7.56583414293756
"2023_Q2",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,0
"2023_Q4",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,-1.58114353152347,4.05948348667065,-6.95184711822286
"2024_Q1",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,0
"2024_Q2",57,3,"mean",2,0.09625,67,1.12195,"XAG",2,5000,10,0,0,0
"2022_Q1",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,5.21306600991012,-2.47535114741054,4.06717881752061
"2022_Q3",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,-4.96407781428829,19.0748723736616,-5.07285070631481
"2022_Q4",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,-9.5272125696347,44.3711566960357,-9.76346707259477
"2023_Q2",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,-7.72260566756637,13.8165605948663,-7.63068374489648
"2023_Q4",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,-1.15016103240875,0.743316192869897,-1.73411961209327
"2024_Q1",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,3.12566042299334,-1.91377810660479,2.24147855742846
"2024_Q2",73,21,"mean",36,0.2092,55,1.85127,"XAG",2,5000,10,1.69348969103974,-1.07675095141729,0.755391572665189
"2022_Q1",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,0.195395606828461,-0.21527186713072,0.53950422142458
"2022_Q3",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,0,0,-2.75717927527295
"2022_Q4",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,-3.73098276762468,3.19530357104706,-3.96223753830663
"2023_Q2",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,-2.55987047138625,3.72341469922781,0.0874577686011788
"2023_Q4",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,-6.63182192672092,16.4504972415261,-8.41842310665617
"2024_Q1",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,-0.402055659068103,0.270309585749472,-3.56140197137143
"2024_Q2",40,13,"mean",26,0.35983,33,2.12015,"XAG",2,5000,10,5.25349409974002,-2.58558043720781,0.460078597101423
"2022_Q1",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-7.80317961468681,21.4889195478202,-9.43729793371722
"2022_Q3",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-6.30362445521537,12.3065018600391,-9.2895898926239
"2022_Q4",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-7.21463284948389,22.9821975865041,-9.6960399511789
"2023_Q2",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,2.62563792671903,-3.2938457560886,-11.8784535043538
"2023_Q4",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-7.57804757548408,21.6917775590847,-11.4807300154441
"2024_Q1",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-5.51293352808593,14.2743639333398,-8.8855566148779
"2024_Q2",53,38,"mean",12,0.18471,64,0.89338,"XAG",2,5000,10,-3.59782271995054,3.41053898754656,-10.7760853339926
"2022_Q1",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2022_Q3",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2022_Q4",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2023_Q2",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2023_Q4",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2024_Q1",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2024_Q2",72,23,"mean",50,0.10524,100,1.43089,"XAG",2,5000,10,0,0,0
"2022_Q1",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,0.126034205772768,-0.22156738679518,0
"2022_Q3",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,0.976288304528983,-0.921025963648445,0
"2022_Q4",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,6.17466814810376,-5.14233022733641,4.69342859190722
"2023_Q2",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,2.72158789914224,-2.19749350954311,0.615094674160263
"2023_Q4",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,-2.96189671621094,2.80705624965423,-3.33469326115629
"2024_Q1",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,-1.72314471449868,1.45817844865049,-2.6254813528956
"2024_Q2",85,36,"mean",39,0.25811,50,1.71693,"XAG",2,5000,10,3.8440290272215,-2.56119708720193,2.98804323926518
"2022_Q1",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,8.53153093441769,-5.74017393011761,4.46013187218697
"2022_Q3",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,2.82646388895746,-5.44068622008336,-3.86030777229423
"2022_Q4",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,39.5227316824933,-10.6268921894402,9.11021750125099
"2023_Q2",19,85,"mean",21,0.50956,80,0.52149,"XAG",2,5000,10,-8.92107191539672,25.6818435822466,-12.0287279661723
