"selected_quarter","fast_ma","ma_diff","signal_estimator","window_regime","treshold_regime","instrument_name","group_data","p_val","tr_cost","stats_mm","stats_mr","stats_fl"
"2024_Q1",38,44,"mean",81,0.02791,"NQ",1,20,12,8.41497532952462,-11.2411047810082,8.44487129849914
"2024_Q2",38,44,"mean",81,0.02791,"NQ",1,20,12,-4.38934740043803,-3.4558637833045,-4.33074036854257
"2022_Q1",36,45,"mean",83,9e-05,"NQ",1,20,12,14.2534728371894,-10.3573258810847,14.1901933122852
"2022_Q3",36,45,"mean",83,9e-05,"NQ",1,20,12,0.684896121484637,-6.27540107171399,0.701016252381745
"2022_Q4",36,45,"mean",83,9e-05,"NQ",1,20,12,-2.27360050743881,-3.45748957683028,-2.33070849818044
"2023_Q2",36,45,"mean",83,9e-05,"NQ",1,20,12,-7.16229841670896,-0.733339652577183,-7.44575922201605
"2023_Q4",36,45,"mean",83,9e-05,"NQ",1,20,12,5.73608301110504,-9.79809561508454,6.07295477865621
"2024_Q1",36,45,"mean",83,9e-05,"NQ",1,20,12,4.62036853446847,-10.8253253972346,4.68739596188031
"2024_Q2",36,45,"mean",83,9e-05,"NQ",1,20,12,-2.79969080370267,-5.16067955161283,-2.91415542973612
"2022_Q1",41,41,"median",90,0.74005,"NQ",1,20,12,12.6280828487317,-10.3497848597426,10.0456523785225
"2022_Q3",41,41,"median",90,0.74005,"NQ",1,20,12,2.21735887406837,-7.3222342121122,3.04635792915117
"2022_Q4",41,41,"median",90,0.74005,"NQ",1,20,12,0.509438830323347,-6.84740980811836,0
"2023_Q2",41,41,"median",90,0.74005,"NQ",1,20,12,-13.6383494654477,49.6749404292269,-13.5784475578483
"2023_Q4",41,41,"median",90,0.74005,"NQ",1,20,12,6.33524498867267,-9.6253085454806,3.83798603488049
"2024_Q1",41,41,"median",90,0.74005,"NQ",1,20,12,1.97617158940712,-9.87121968121776,5.3359133437379
"2024_Q2",41,41,"median",90,0.74005,"NQ",1,20,12,7.87423473884499,-10.7512741840576,5.74639944130896
"2022_Q1",37,43,"mean",87,0.0262,"NQ",1,20,12,18.0245285458786,-11.241548022157,18.1360770093066
"2022_Q3",37,43,"mean",87,0.0262,"NQ",1,20,12,0,-4.24384291252674,0
"2022_Q4",37,43,"mean",87,0.0262,"NQ",1,20,12,-4.7263181942227,-0.518070659316296,-5.03791619028222
"2023_Q2",37,43,"mean",87,0.0262,"NQ",1,20,12,-8.92322233150373,7.65068795396897,-8.63052779017067
"2023_Q4",37,43,"mean",87,0.0262,"NQ",1,20,12,7.02709546762236,-9.90544407301918,7.27225635586071
"2024_Q1",37,43,"mean",87,0.0262,"NQ",1,20,12,6.42042344785629,-10.70340878423,6.87294753418287
"2024_Q2",37,43,"mean",87,0.0262,"NQ",1,20,12,-2.46575367232977,-6.46990753982688,-2.68102820542718
"2022_Q1",39,45,"mean",91,0.06127,"NQ",1,20,12,8.33743225905696,-8.21713379635618,8.5020443389798
"2022_Q3",39,45,"mean",91,0.06127,"NQ",1,20,12,-2.58589579377498,-0.721190328834941,-2.21035218010189
"2022_Q4",39,45,"mean",91,0.06127,"NQ",1,20,12,0.078179607491099,-6.45769299508536,0
"2023_Q2",39,45,"mean",91,0.06127,"NQ",1,20,12,-6.22860872731204,-1.75781784719597,-6.59870933002193
"2023_Q4",39,45,"mean",91,0.06127,"NQ",1,20,12,10.1648305516428,-10.1521590790982,8.78058714999423
"2024_Q1",39,45,"mean",91,0.06127,"NQ",1,20,12,3.410865290004,-10.0475173295743,3.75482696979215
"2024_Q2",39,45,"mean",91,0.06127,"NQ",1,20,12,-3.4352734004078,-4.44426941621964,-3.88953329881869
"2022_Q1",42,39,"mean",88,0.03156,"NQ",1,20,12,8.60588974407924,-8.59312710143293,8.82399366728359
"2022_Q3",42,39,"mean",88,0.03156,"NQ",1,20,12,0.196329600236622,-4.80957372118751,0.33193028718762
"2022_Q4",42,39,"mean",88,0.03156,"NQ",1,20,12,0.134946717040927,-6.04525142478109,0
"2023_Q2",42,39,"mean",88,0.03156,"NQ",1,20,12,-5.29888211132896,-2.55978530680863,-5.8975245953019
"2023_Q4",42,39,"mean",88,0.03156,"NQ",1,20,12,5.25101643892592,-9.51089370665587,5.36557990249771
"2024_Q1",42,39,"mean",88,0.03156,"NQ",1,20,12,3.14071515623046,-10.2840347379883,3.63482918431687
"2024_Q2",42,39,"mean",88,0.03156,"NQ",1,20,12,-1.24773061012693,-6.30159654614355,-1.49674577871216
"2022_Q1",42,39,"mean",85,0.01426,"NQ",1,20,12,8.60588974407924,-8.59312710143293,8.72417685904039
"2022_Q3",42,39,"mean",85,0.01426,"NQ",1,20,12,0.196329600236622,-4.80957372118751,0.26671758314602
"2022_Q4",42,39,"mean",85,0.01426,"NQ",1,20,12,0.134946717040927,-6.04525142478109,0.0624985638995671
"2023_Q2",42,39,"mean",85,0.01426,"NQ",1,20,12,-5.29888211132896,-2.55978530680863,-6.57652806402885
"2023_Q4",42,39,"mean",85,0.01426,"NQ",1,20,12,5.25101643892592,-9.51089370665587,5.50328243532045
"2024_Q1",42,39,"mean",85,0.01426,"NQ",1,20,12,3.14071515623046,-10.2840347379883,3.25830607922923
"2024_Q2",42,39,"mean",85,0.01426,"NQ",1,20,12,-1.24773061012693,-6.30159654614355,-1.20038094967379
"2022_Q1",44,41,"mean",89,0.0659,"NQ",1,20,12,6.33228091418469,-8.07072914166855,6.41382891562631
"2022_Q3",44,41,"mean",89,0.0659,"NQ",1,20,12,-0.061957507051083,-3.6502241688014,0
"2022_Q4",44,41,"mean",89,0.0659,"NQ",1,20,12,0.814881398403181,-8.05520130627426,0.459998069298092
"2023_Q2",44,41,"mean",89,0.0659,"NQ",1,20,12,-7.72984748181564,-0.0904257809395497,-7.82774077006067
"2023_Q4",44,41,"mean",89,0.0659,"NQ",1,20,12,0.105452651656939,-5.85113527343497,0.0503359768133383
"2024_Q1",44,41,"mean",89,0.0659,"NQ",1,20,12,1.92420381618164,-9.12206124943485,2.18925718552397
"2024_Q2",44,41,"mean",89,0.0659,"NQ",1,20,12,-0.407360395414744,-6.07245880122526,-0.642151241404843
"2022_Q1",41,43,"mean",87,0.02582,"NQ",1,20,12,13.1382072729808,-9.33368496951713,13.0562084431561
"2022_Q3",41,43,"mean",87,0.02582,"NQ",1,20,12,-0.189746198193373,-3.2846385914398,-0.0173064636076492
"2022_Q4",41,43,"mean",87,0.02582,"NQ",1,20,12,0.337956866678184,-6.98500373759801,0.140090555618007
"2023_Q2",41,43,"mean",87,0.02582,"NQ",1,20,12,-8.37621978881662,0,-7.64962798968623
"2023_Q4",41,43,"mean",87,0.02582,"NQ",1,20,12,8.20907177182534,-9.79505419508941,7.49788503510726
"2024_Q1",41,43,"mean",87,0.02582,"NQ",1,20,12,1.15545106415967,-9.33821007915881,1.34540408242274
"2024_Q2",41,43,"mean",87,0.02582,"NQ",1,20,12,-2.30349859052236,-4.40707208479699,-2.4425277182077
"2022_Q1",39,40,"mean",80,0.53675,"NQ",1,20,12,7.9410155449294,-8.82137358390248,7.69408453233701
"2022_Q3",39,40,"mean",80,0.53675,"NQ",1,20,12,0.0597541756236458,-4.51988411301438,0
"2022_Q4",39,40,"mean",80,0.53675,"NQ",1,20,12,-3.67017763255954,-1.19633472908652,-4.10355720071416
"2023_Q2",39,40,"mean",80,0.53675,"NQ",1,20,12,-9.69621639988941,12.0290349924477,-11.1272292467058
"2023_Q4",39,40,"mean",80,0.53675,"NQ",1,20,12,2.69053645690676,-8.94944384743383,3.05127170867564
"2024_Q1",39,40,"mean",80,0.53675,"NQ",1,20,12,2.84743684166962,-10.0644041225354,2.56421560566695
"2024_Q2",39,40,"mean",80,0.53675,"NQ",1,20,12,-3.57878731752744,-4.1172700249649,-3.6272675552304
"2022_Q1",43,47,"mean",83,0.03383,"NQ",1,20,12,1.38607806904908,-5.218877644179,1.344237899548
"2022_Q3",43,47,"mean",83,0.03383,"NQ",1,20,12,-3.78839482736341,0,-3.79267316104062
"2022_Q4",43,47,"mean",83,0.03383,"NQ",1,20,12,10.3107339725882,-10.3566271891613,10.2050752111816
"2023_Q2",43,47,"mean",83,0.03383,"NQ",1,20,12,-10.8666697376204,2.41228578370539,-10.7850098960975
"2023_Q4",43,47,"mean",83,0.03383,"NQ",1,20,12,6.79791918922579,-8.58795243037224,6.45978528939839
"2024_Q1",43,47,"mean",83,0.03383,"NQ",1,20,12,-0.87430855050772,-5.39246223391202,-0.918958884745772
"2024_Q2",43,47,"mean",83,0.03383,"NQ",1,20,12,-1.01861801309372,-4.3916291907333,-1.10269206902719
"2022_Q1",38,35,"mean",91,0.65264,"NQ",1,20,12,0.863216263907619,-6.47609692131884,1.10131128105777
"2022_Q3",38,35,"mean",91,0.65264,"NQ",1,20,12,-0.337696115108747,-4.04364957465409,0
"2022_Q4",38,35,"mean",91,0.65264,"NQ",1,20,12,-1.77342958085449,-3.20597784487019,-1.93811856140354
"2023_Q2",38,35,"mean",91,0.65264,"NQ",1,20,12,-1.68178455968565,-5.38802125917746,0
"2023_Q4",38,35,"mean",91,0.65264,"NQ",1,20,12,0,-6.3900708821235,-0.378650996256774
"2024_Q1",38,35,"mean",91,0.65264,"NQ",1,20,12,0.150371892298051,-8.21730864699454,0.291463312402209
"2024_Q2",38,35,"mean",91,0.65264,"NQ",1,20,12,0.0307645638687725,-8.8607179313649,0
"2022_Q1",42,35,"mean",92,0.38031,"NQ",1,20,12,11.0304848742244,-9.25343007649523,11.1446646008216
"2022_Q3",42,35,"mean",92,0.38031,"NQ",1,20,12,2.20933638714555,-7.36934397896532,2.27446544974477
"2022_Q4",42,35,"mean",92,0.38031,"NQ",1,20,12,-3.08367672464784,-1.93547563863215,-3.24490010768062
"2023_Q2",42,35,"mean",92,0.38031,"NQ",1,20,12,-3.19221071831958,-5.33409113816811,-3.29132973419099
"2023_Q4",42,35,"mean",92,0.38031,"NQ",1,20,12,2.02317231021365,-7.71272897491573,2.46797849892958
"2024_Q1",42,35,"mean",92,0.38031,"NQ",1,20,12,4.96446959825488,-11.8119088667831,5.78753789851434
"2024_Q2",42,35,"mean",92,0.38031,"NQ",1,20,12,0.568331296341331,-7.75292029414152,0.196670085163336
"2022_Q1",45,32,"mean",59,0.40083,"NQ",1,20,12,6.79696567190207,-8.53686959088891,6.71818817823342
"2022_Q3",45,32,"mean",59,0.40083,"NQ",1,20,12,1.65362818564119,-7.29919437243888,0.873740013480104
"2022_Q4",45,32,"mean",59,0.40083,"NQ",1,20,12,-5.19262564906316,-0.260772022661258,-5.24134969878528
"2023_Q2",45,32,"mean",59,0.40083,"NQ",1,20,12,-3.22629174593314,-5.14996019734559,-10.3535646443362
"2023_Q4",45,32,"mean",59,0.40083,"NQ",1,20,12,0.72769521535547,-7.32985018636166,0.640318618427346
"2024_Q1",45,32,"mean",59,0.40083,"NQ",1,20,12,2.42228003983083,-10.3470286599032,2.33914018581539
"2024_Q2",45,32,"mean",59,0.40083,"NQ",1,20,12,1.28445431055151,-8.61215233051476,1.18629659937914
"2022_Q1",41,33,"mean",92,0.65767,"NQ",1,20,12,2.12565245376978,-6.93110252822538,2.47051313745656
"2022_Q3",41,33,"mean",92,0.65767,"NQ",1,20,12,0.172859805037309,-5.77208555287963,0.42890799085462
"2022_Q4",41,33,"mean",92,0.65767,"NQ",1,20,12,-3.90480741807001,-1.76076653067484,-4.03152346420633
"2023_Q2",41,33,"mean",92,0.65767,"NQ",1,20,12,-7.84584405584192,2.20641910196348,-5.26969090351848
"2023_Q4",41,33,"mean",92,0.65767,"NQ",1,20,12,-0.785284615941155,-4.8167062370982,-1.84534836731019
"2024_Q1",41,33,"mean",92,0.65767,"NQ",1,20,12,0,-8.12361331988276,0
"2024_Q2",41,33,"mean",92,0.65767,"NQ",1,20,12,0.546800667805148,-9.191853876447,0.535875905179372
"2022_Q1",40,35,"mean",89,0.01037,"NQ",1,20,12,5.2388966706433,-8.17896683827612,5.40686601612498
"2022_Q3",40,35,"mean",89,0.01037,"NQ",1,20,12,0.00765790748146591,-5.30726642114898,0.13201657020378
"2022_Q4",40,35,"mean",89,0.01037,"NQ",1,20,12,-4.17359367288605,-1.25332165528253,-4.3276189536441
"2023_Q2",40,35,"mean",89,0.01037,"NQ",1,20,12,1.35211948951639,-8.03606561665781,0.426654947224176
"2023_Q4",40,35,"mean",89,0.01037,"NQ",1,20,12,0.180469898246713,-6.79970783425956,0.237726455436694
"2024_Q1",40,35,"mean",89,0.01037,"NQ",1,20,12,0.508984271809961,-9.4063928122688,1.10008986333793
"2024_Q2",40,35,"mean",89,0.01037,"NQ",1,20,12,-2.80614565780072,-5.64114930573111,-3.08357931761542
"2022_Q1",42,37,"mean",49,0.08048,"NQ",1,20,12,5.90421110327765,-7.7911776162735,5.89572020593897
"2022_Q3",42,37,"mean",49,0.08048,"NQ",1,20,12,1.10983246566377,-6.22956699336447,1.07637665161027
"2022_Q4",42,37,"mean",49,0.08048,"NQ",1,20,12,-0.810708392592917,-3.85377106956868,-0.818930127439033
"2023_Q2",42,37,"mean",49,0.08048,"NQ",1,20,12,-8.70397890027133,6.49145693837031,-12.1225817655169
"2023_Q4",42,37,"mean",49,0.08048,"NQ",1,20,12,4.05715621268634,-8.80359315434257,3.87234490841093
"2024_Q1",42,37,"mean",49,0.08048,"NQ",1,20,12,0.90624422490198,-9.69721964721358,0.892389591398645
"2024_Q2",42,37,"mean",49,0.08048,"NQ",1,20,12,-1.31127390778479,-6.15611688022698,-1.42252730053273
"2022_Q1",39,38,"mean",91,0.03831,"NQ",1,20,12,5.71829270312512,-8.48826994602343,5.95791972738125
"2022_Q3",39,38,"mean",91,0.03831,"NQ",1,20,12,0.99789330194175,-6.02567573142078,1.1241650968908
"2022_Q4",39,38,"mean",91,0.03831,"NQ",1,20,12,-4.88508882276469,-0.30807106887034,-5.00343062020665
"2023_Q2",39,38,"mean",91,0.03831,"NQ",1,20,12,0,-6.19365729283065,-0.168902551603666
"2023_Q4",39,38,"mean",91,0.03831,"NQ",1,20,12,4.38168107369561,-9.51301352778189,4.75148353278721
"2024_Q1",39,38,"mean",91,0.03831,"NQ",1,20,12,3.4300684188082,-11.1302541081222,3.92679976699392
"2024_Q2",39,38,"mean",91,0.03831,"NQ",1,20,12,-1.7900936537709,-6.46718969064055,-2.31722269595532
"2022_Q1",38,35,"mean",93,0.05494,"NQ",1,20,12,0.863216263907619,-6.47609692131884,1.03428451033646
"2022_Q3",38,35,"mean",93,0.05494,"NQ",1,20,12,-0.337696115108747,-4.04364957465409,-0.0667213833622872
"2022_Q4",38,35,"mean",93,0.05494,"NQ",1,20,12,-1.77342958085449,-3.20597784487019,-2.00064180435672
"2023_Q2",38,35,"mean",93,0.05494,"NQ",1,20,12,-1.68178455968565,-5.38802125917746,-2.52379221795733
"2023_Q4",38,35,"mean",93,0.05494,"NQ",1,20,12,0,-6.3900708821235,0
"2024_Q1",38,35,"mean",93,0.05494,"NQ",1,20,12,0.150371892298051,-8.21730864699454,0.4997437051483
"2024_Q2",38,35,"mean",93,0.05494,"NQ",1,20,12,0.0307645638687725,-8.8607179313649,0
"2022_Q1",39,36,"mean",91,0.37838,"NQ",1,20,12,6.3643635642769,-8.98802937341468,6.47844449986762
"2022_Q3",39,36,"mean",91,0.37838,"NQ",1,20,12,0.307878877584306,-5.92677792295662,0.541649333868993
"2022_Q4",39,36,"mean",91,0.37838,"NQ",1,20,12,-4.0313573539118,-1.24306841624576,-4.12036591486341
"2023_Q2",39,36,"mean",91,0.37838,"NQ",1,20,12,-1.10190458589248,-4.7415957514179,-1.15543665821493
"2023_Q4",39,36,"mean",91,0.37838,"NQ",1,20,12,1.35191842301711,-8.1356612752288,1.63810199252895
"2024_Q1",39,36,"mean",91,0.37838,"NQ",1,20,12,0.63150684718252,-9.4590203906297,1.0386540079018
"2024_Q2",39,36,"mean",91,0.37838,"NQ",1,20,12,-2.86192464572829,-6.24574521714208,-3.28105723010856
"2022_Q1",35,38,"mean",94,0.00139,"NQ",1,20,12,0.0216570539866111,-5.73635264275214,0.0966781300797781
"2022_Q3",35,38,"mean",94,0.00139,"NQ",1,20,12,0,-5.82969281891871,0.356355921307643
"2022_Q4",35,38,"mean",94,0.00139,"NQ",1,20,12,-0.420663875449263,-4.37323323227318,-0.553135557285905
"2023_Q2",35,38,"mean",94,0.00139,"NQ",1,20,12,-10.9332376590651,15.9638719080582,-11.2696466938098
"2023_Q4",35,38,"mean",94,0.00139,"NQ",1,20,12,0,-6.79290969968119,0
"2024_Q1",35,38,"mean",94,0.00139,"NQ",1,20,12,-1.21635673650951,-4.634833739765,-0.876734262642675
"2024_Q2",35,38,"mean",94,0.00139,"NQ",1,20,12,0,-8.77023949973603,0
"2022_Q1",40,42,"mean",76,0.30388,"NQ",1,20,12,11.2142062214979,-9.32617168639771,11.0446942887381
"2022_Q3",40,42,"mean",76,0.30388,"NQ",1,20,12,0.328640484818853,-5.30829819791239,0.322488341845221
"2022_Q4",40,42,"mean",76,0.30388,"NQ",1,20,12,2.0783122996197,-8.53000689025693,2.02645333294097
"2023_Q2",40,42,"mean",76,0.30388,"NQ",1,20,12,2.7043178947699,-8.72544035307776,1.57143199313019
"2023_Q4",40,42,"mean",76,0.30388,"NQ",1,20,12,5.06659791331767,-9.47237892776662,4.8921428893281
"2024_Q1",40,42,"mean",76,0.30388,"NQ",1,20,12,5.0425172226857,-10.7019214696904,4.91496734683193
"2024_Q2",40,42,"mean",76,0.30388,"NQ",1,20,12,-3.02474678207432,-4.45319297146154,-3.10814844610754
"2022_Q1",38,42,"mean",66,0.6997,"NQ",1,20,12,10.7206740415323,-9.65023115503629,10.8544981880256
"2022_Q3",38,42,"mean",66,0.6997,"NQ",1,20,12,-0.00238461944423182,-3.88720452083673,-0.108351994447347
"2022_Q4",38,42,"mean",66,0.6997,"NQ",1,20,12,-3.16973049500254,-1.92733648387852,-2.452579175993
"2023_Q2",38,42,"mean",66,0.6997,"NQ",1,20,12,-8.92748060375443,7.48622976845927,-16.393767597437
"2023_Q4",38,42,"mean",66,0.6997,"NQ",1,20,12,7.17226331451361,-10.6671950456364,-0.166323087270095
"2024_Q1",38,42,"mean",66,0.6997,"NQ",1,20,12,6.01042698155925,-10.3867858542598,9.16585608671333
"2024_Q2",38,42,"mean",66,0.6997,"NQ",1,20,12,-2.79980564832137,-5.44848352761422,-1.64292642882756
"2022_Q1",40,44,"mean",63,0.28624,"NQ",1,20,12,13.6380925410228,-9.55291889741692,13.6000669361129
"2022_Q3",40,44,"mean",63,0.28624,"NQ",1,20,12,-0.639219707735213,-2.53722089739006,-0.673150582682646
"2022_Q4",40,44,"mean",63,0.28624,"NQ",1,20,12,0,-6.49824218101284,0
"2023_Q2",40,44,"mean",63,0.28624,"NQ",1,20,12,1.35177739883366,-7.45028138228591,-11.30245298808
"2023_Q4",40,44,"mean",63,0.28624,"NQ",1,20,12,10.2727109996173,-10.3019946633479,9.96944940504224
"2024_Q1",40,44,"mean",63,0.28624,"NQ",1,20,12,4.09416536448565,-10.643477912259,4.05312610921253
"2024_Q2",40,44,"mean",63,0.28624,"NQ",1,20,12,0,-7.35325331565914,0
"2022_Q1",40,41,"mean",71,0.42913,"NQ",1,20,12,9.30579199858747,-8.84238088695595,9.15822682039792
"2022_Q3",40,41,"mean",71,0.42913,"NQ",1,20,12,0.447001104042728,-5.49180133254053,0.395526590550492
"2022_Q4",40,41,"mean",71,0.42913,"NQ",1,20,12,0.121383854950716,-6.37552780747192,0.109475873308822
"2023_Q2",40,41,"mean",71,0.42913,"NQ",1,20,12,0,-5.77379905946743,-3.74443479093297
"2023_Q4",40,41,"mean",71,0.42913,"NQ",1,20,12,5.89274264532184,-9.24305199777043,5.60813047088304
"2024_Q1",40,41,"mean",71,0.42913,"NQ",1,20,12,3.49551854961477,-10.5887560186687,3.39261840574857
"2024_Q2",40,41,"mean",71,0.42913,"NQ",1,20,12,-3.72671377801561,-3.69188387796001,-3.80975800708271
"2022_Q1",39,30,"mean",76,0.33431,"NQ",1,20,12,1.28677962880484,-6.87460973712113,1.26478315443906
"2022_Q3",39,30,"mean",76,0.33431,"NQ",1,20,12,1.49783044105135,-8.08981330927745,1.44566341587214
"2022_Q4",39,30,"mean",76,0.33431,"NQ",1,20,12,-0.599537507900905,-4.64890576869016,-0.50960297759479
"2023_Q2",39,30,"mean",76,0.33431,"NQ",1,20,12,6.84499040000701,-10.6095486971714,3.66330725336907
"2023_Q4",39,30,"mean",76,0.33431,"NQ",1,20,12,-0.564847339870322,-6.42366595524269,-0.773398563946456
"2024_Q1",39,30,"mean",76,0.33431,"NQ",1,20,12,-1.48561606646432,-4.92902630480428,-1.56663767567452
"2024_Q2",39,30,"mean",76,0.33431,"NQ",1,20,12,7.3632442434563,-11.2246046495571,6.57345524007942
"2022_Q1",37,35,"mean",72,0.32383,"NQ",1,20,12,1.5344297743038,-6.87335678245428,1.50332665571757
"2022_Q3",37,35,"mean",72,0.32383,"NQ",1,20,12,0,-5.89884518344535,0
"2022_Q4",37,35,"mean",72,0.32383,"NQ",1,20,12,-1.93423677434624,-3.01743121359183,-1.93047695971847
"2023_Q2",37,35,"mean",72,0.32383,"NQ",1,20,12,-6.92235161511816,-0.346711103353845,-6.87653240484655
"2023_Q4",37,35,"mean",72,0.32383,"NQ",1,20,12,-0.471687614366136,-6.001619887471,-0.604685897452606
"2024_Q1",37,35,"mean",72,0.32383,"NQ",1,20,12,0.8811544708404,-8.97243314792132,0.87193382071008
"2024_Q2",37,35,"mean",72,0.32383,"NQ",1,20,12,0,-8.76374591151919,0
"2022_Q1",40,28,"mean",68,0.33717,"NQ",1,20,12,1.43558203016173,-6.97851236465417,1.45447348046511
"2022_Q3",40,28,"mean",68,0.33717,"NQ",1,20,12,2.20978850198785,-8.50070751932225,1.67270986088454
"2022_Q4",40,28,"mean",68,0.33717,"NQ",1,20,12,-1.73310972918948,-3.25642964153379,-1.46469526658749
"2023_Q2",40,28,"mean",68,0.33717,"NQ",1,20,12,17.318441994198,-13.4659201186647,3.45024716037491
"2023_Q4",40,28,"mean",68,0.33717,"NQ",1,20,12,-0.0532343421712448,-7.55093745523185,-0.0317263302605647
"2024_Q1",40,28,"mean",68,0.33717,"NQ",1,20,12,-0.908792647111565,-5.61524131543837,-1.03450954384732
"2024_Q2",40,28,"mean",68,0.33717,"NQ",1,20,12,4.32854566652062,-10.1823543446774,3.14307434355734
"2022_Q1",41,45,"mean",75,0.365,"NQ",1,20,12,12.5247534620742,-9.18252435340677,12.3606337045011
"2022_Q3",41,45,"mean",75,0.365,"NQ",1,20,12,-0.965499757176279,-2.84841847689647,-1.02143240178321
"2022_Q4",41,45,"mean",75,0.365,"NQ",1,20,12,5.35014378927975,-10.2227387860498,5.27656291247675
"2023_Q2",41,45,"mean",75,0.365,"NQ",1,20,12,-9.57758870061009,0,-10.4729139756901
"2023_Q4",41,45,"mean",75,0.365,"NQ",1,20,12,10.2175500144511,-9.77827298607968,10.025452233146
"2024_Q1",41,45,"mean",75,0.365,"NQ",1,20,12,0,-8.2876792952278,0
"2024_Q2",41,45,"mean",75,0.365,"NQ",1,20,12,-2.44832276080098,-4.04406713474718,-2.54790584092596
"2022_Q1",41,26,"mean",68,0.30299,"NQ",1,20,12,8.26173864722548,-9.17420205866895,8.19459557778114
"2022_Q3",41,26,"mean",68,0.30299,"NQ",1,20,12,0.316349934416045,-7.0054956250487,0.283461706472794
"2022_Q4",41,26,"mean",68,0.30299,"NQ",1,20,12,-4.26989990962145,-1.01797470780499,-4.04015763540163
"2023_Q2",41,26,"mean",68,0.30299,"NQ",1,20,12,-3.46878342170023,-3.48398150277155,-5.3806188387843
"2023_Q4",41,26,"mean",68,0.30299,"NQ",1,20,12,-0.837994162511176,-6.6525764251961,-0.979833157412825
"2024_Q1",41,26,"mean",68,0.30299,"NQ",1,20,12,-1.2508604373262,-4.81213379056449,-1.45914143623156
"2024_Q2",41,26,"mean",68,0.30299,"NQ",1,20,12,7.80744352701662,-10.7179710110087,6.77204778495132
"2022_Q1",40,31,"mean",72,0.35126,"NQ",1,20,12,3.02952883143216,-7.3845768887927,2.94463970488678
"2022_Q3",40,31,"mean",72,0.35126,"NQ",1,20,12,-0.704551267130944,-3.82423466101984,-0.673283883095851
"2022_Q4",40,31,"mean",72,0.35126,"NQ",1,20,12,-1.22277909221842,-3.43286181795454,-1.20674542352238
"2023_Q2",40,31,"mean",72,0.35126,"NQ",1,20,12,5.81980426129928,-10.6481118444097,4.11786864060154
"2023_Q4",40,31,"mean",72,0.35126,"NQ",1,20,12,-0.0715116866362179,-6.52286232489435,-0.164172401378548
"2024_Q1",40,31,"mean",72,0.35126,"NQ",1,20,12,0,-7.77223123497164,0
"2024_Q2",40,31,"mean",72,0.35126,"NQ",1,20,12,1.88790644891939,-9.66462770173162,1.39753651653466
"2022_Q1",38,30,"mean",77,0.38605,"NQ",1,20,12,1.22421428333225,-6.56416299389638,1.09483435022165
"2022_Q3",38,30,"mean",77,0.38605,"NQ",1,20,12,3.68929328838481,-7.97631717348386,3.50140207490402
"2022_Q4",38,30,"mean",77,0.38605,"NQ",1,20,12,-1.02388729495481,-4.4086401078129,-0.970296149714396
"2023_Q2",38,30,"mean",77,0.38605,"NQ",1,20,12,4.09322767860298,-11.028639858012,5.1353354878459
"2023_Q4",38,30,"mean",77,0.38605,"NQ",1,20,12,-0.015265758877109,-8.23915007602416,-0.153368447024091
"2024_Q1",38,30,"mean",77,0.38605,"NQ",1,20,12,0,-7.58015781753212,0
"2024_Q2",38,30,"mean",77,0.38605,"NQ",1,20,12,6.35503432574139,-11.2561284903075,5.77412587695746
"2022_Q1",36,29,"mean",77,0.34729,"NQ",1,20,12,0.356248925112828,-6.45252972071431,0.164679401730248
"2022_Q3",36,29,"mean",77,0.34729,"NQ",1,20,12,-0.143321959850917,-4.8454552442338,-0.076934455424458
"2022_Q4",36,29,"mean",77,0.34729,"NQ",1,20,12,-0.317815491352918,-5.41099696559464,-0.244196251058909
"2023_Q2",36,29,"mean",77,0.34729,"NQ",1,20,12,-8.65498183721203,3.01811078348208,-8.63386258513608
"2023_Q4",36,29,"mean",77,0.34729,"NQ",1,20,12,0.254751202585077,-10.2290444675349,0.181546507035717
"2024_Q1",36,29,"mean",77,0.34729,"NQ",1,20,12,-1.86678070631202,-4.80647959067166,-1.93015106572256
"2024_Q2",36,29,"mean",77,0.34729,"NQ",1,20,12,7.10404761644176,-10.363857980609,5.81025409562163
"2022_Q1",38,30,"median",71,0.38339,"NQ",1,20,12,0.304614451035738,-6.11591179961413,0.218246935705683
"2022_Q3",38,30,"median",71,0.38339,"NQ",1,20,12,0.731822744960417,-7.05610615789732,0.551249651317606
"2022_Q4",38,30,"median",71,0.38339,"NQ",1,20,12,-3.29930125140584,-2.5926943110398,-3.12291216697826
"2023_Q2",38,30,"median",71,0.38339,"NQ",1,20,12,-13.1326391996129,54.7677730475583,-14.4087091200352
"2023_Q4",38,30,"median",71,0.38339,"NQ",1,20,12,0,-9.71415179506713,0.00196912281691761
"2024_Q1",38,30,"median",71,0.38339,"NQ",1,20,12,-2.74207558740487,-5.05919201034049,-2.88251252393876
"2024_Q2",38,30,"median",71,0.38339,"NQ",1,20,12,20.6854795954545,-12.3757963425345,19.277933024072
"2022_Q1",40,27,"mean",74,0.33162,"NQ",1,20,12,2.89777559471383,-7.43090690138435,2.67528012491086
"2022_Q3",40,27,"mean",74,0.33162,"NQ",1,20,12,1.00356394052689,-7.44122199024582,1.26437734213889
"2022_Q4",40,27,"mean",74,0.33162,"NQ",1,20,12,-2.84084849420305,-2.49359134759119,-2.7168834350088
"2023_Q2",40,27,"mean",74,0.33162,"NQ",1,20,12,20.1990493298653,-13.8604097879551,11.7505456060769
